0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	15	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	
0	0	0	0	0	0	0	0	10	0	6	6	6	0	0	0	0	0	8	8	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	
19	19	0	0	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	11	11	11	11	11	11	0	0	0	0	0	0	0	0	0	0	0	0	
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	0	
